stopID,stopDate,stopTime,stopCity,stopZip,stopReason,stopReasonDesc,stopSearch,stopSearchDesc,stopOutcome,stopOutcomeDesc,stopContra,stopContraDesc,citationType,citationTypeDesc,driverAge,driverGender,driverRace,officer,officerAge,officerRace,officerGender,Location 1
203870,2013-11-09,3:50:00AM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,RV,Registration Violation,43,M,W,6,52,W,M,"Uncle Sam's
"
203953,2013-11-09,8:10:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,53,M,W,16,57,W,M,"North Main Street
"
203961,2013-11-09,8:40:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,37,F,W,16,57,W,M,"North Main Street
"
204039,2013-11-09,9:10:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,78,M,W,16,57,W,M,"North Main Street
"
203964,2013-11-09,10:15:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,43,F,W,16,57,W,M,"North Main Street
"
203967,2013-11-09,10:54:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,54,F,W,16,57,W,M,"North Main Street
"
211279,2013-11-10,11:35:00AM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,RV,Registration Violation,24,F,B,22,26,W,F,"Evelyn Street
"
211280,2013-11-10,2:50:00PM,Rutland City,5701,I,Investigatory Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,39,F,W,22,26,W,F,"Pine Street
"
210586,2013-11-10,8:31:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,48,M,W,27,23,W,M,"Stratton Road
"
211196,2013-11-10,10:07:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,,F,W,27,23,W,M,"Stratton Road
"
212555,2013-11-10,4:26:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,64,M,W,33,26,A,M,"South Main Street
"
210818,2013-11-10,4:10:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,72,M,W,48,47,W,M,"State Street
"
216177,2013-11-11,12:10:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,41,F,W,6,52,W,M,"Burnham Avenue
"
216178,2013-11-11,12:10:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,,,,F,W,6,52,W,M,"Burnham Avenue
"
216179,2013-11-11,6:45:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,42,F,W,6,52,W,M,"Stratton Road
"
216368,2013-11-11,7:58:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,18,M,W,6,52,W,M,"Merchants Row
"
216373,2013-11-11,7:58:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,18,M,W,6,52,W,M,"Merchants Row
"
216147,2013-11-11,8:00:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,49,F,W,16,57,W,M,"North Main Street
"
216154,2013-11-11,8:15:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,19,M,,16,57,W,M,"North Main Street
"
216158,2013-11-11,8:37:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,34,M,W,16,57,W,M,"North Main Street
"
216159,2013-11-11,9:00:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,46,M,W,16,57,W,M,"North Main Street
"
216160,2013-11-11,9:10:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,34,M,W,16,57,W,M,"East Street
"
216161,2013-11-11,9:34:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,28,F,W,16,57,W,M,"North Main Street
"
216162,2013-11-11,9:55:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,47,M,W,16,57,W,M,"North Main Street
"
216510,2013-11-11,10:20:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,67,F,W,16,57,W,M,"North Main Street
"
216163,2013-11-11,10:35:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,31,F,W,16,57,W,M,"North Main Street
"
216164,2013-11-11,10:50:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,24,M,W,16,57,W,M,"North Main Street
"
216506,2013-11-11,11:10:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,29,M,W,16,57,W,M,"North Main Street
"
216052,2013-11-11,11:30:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,53,F,W,16,57,W,M,"North Main Street
"
216428,2013-11-11,11:45:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,49,F,W,16,57,W,M,"North Main Street
"
216145,2013-11-11,12:00:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,51,M,W,16,57,W,M,"Crescent Street
"
216053,2013-11-11,12:00:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,51,M,W,16,57,W,M,"North Main Street
"
215938,2013-11-11,11:30:00AM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,17,F,W,33,26,A,M,"Merchants Row
"
216561,2013-11-11,7:14:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,34,M,W,43,27,W,M,"Woodstock Avenue
"
216559,2013-11-11,7:14:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,34,M,W,43,27,W,M,"Woodstock Avenue
"
216038,2013-11-11,7:40:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,26,F,W,44,30,W,M,"Crescent Street
"
222949,2013-11-12,12:20:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,29,M,W,6,52,W,M,"Allen Street
"
222450,2013-11-12,1:10:00AM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,26,M,W,44,30,W,M,"South Main Street
"
216383,2013-11-13,11:10:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,23,F,W,16,57,W,M,"North Main Street
"
216375,2013-11-13,11:30:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,77,M,W,16,57,W,M,"North Main Street
"
216531,2013-11-13,11:45:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,43,F,W,16,57,W,M,"North Main Street
"
216511,2013-11-13,1:09:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,42,M,W,16,57,W,M,"Pierpoint Avenue
"
216274,2013-11-13,2:00:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,IV,Inspection Violation,43,F,B,22,26,W,F,"Shopping Mall Rd
"
216513,2013-11-13,3:30:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,28,F,W,22,26,W,F,"Park Avenue
"
216279,2013-11-13,10:42:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,47,M,W,27,23,W,M,"North Main Street
"
216277,2013-11-13,11:00:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,65,F,W,27,23,W,M,"North Main Street
"
216518,2013-11-13,12:25:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,18,M,W,44,30,W,M,"Woodstock Avenue
"
216343,2013-11-13,6:35:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,52,M,W,44,30,W,M,"River Street
"
216521,2013-11-13,6:50:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,49,F,W,44,30,W,M,"River Street
"
216341,2013-11-13,6:50:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,49,F,W,44,30,W,M,"River STreet
"
216340,2013-11-13,7:20:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,20,F,W,44,30,W,M,"River Street
"
216283,2013-11-13,8:30:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,54,F,W,44,30,W,M,"West Street
"
216280,2013-11-13,8:30:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,RV,Registration Violation,54,F,W,44,30,W,M,"West Street
"
216318,2013-11-13,8:30:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,54,F,W,44,30,W,M,"West Street
"
216276,2013-11-13,9:35:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,17,M,W,44,30,W,M,"West Street
"
216563,2013-11-14,9:30:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,29,M,W,6,52,W,M,"Merchants Row
"
216557,2013-11-15,5:10:00AM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,37,M,W,6,52,W,M,"Strongs Avenue
"
217091,2013-11-15,7:04:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,,,,M,W,11,28,W,F,"West Street
"
217677,2013-11-15,11:55:00AM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,56,F,W,13,40,W,M,"Woodstock Avenue
"
217105,2013-11-15,7:46:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,66,M,W,24,29,W,M,"Oak Street Extension
"
222704,2013-11-15,2:30:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,36,F,W,33,26,A,M,"West Street
"
217679,2013-11-16,4:12:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,46,M,W,24,29,W,M,"Meadow Street
"
217107,2013-11-16,1:03:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,,,,F,W,24,29,W,M,"1 SHOPPING PLAZA RD
(41.430981, -81.391785)"
217692,2013-11-17,2:36:00AM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,27,F,W,1,30,W,M,"South Main Street
"
217693,2013-11-17,2:36:00AM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,27,F,W,1,30,W,M,"South Main Street
"
217268,2013-11-17,2:36:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,27,F,W,1,30,W,M,"South Main Street
"
217298,2013-11-17,7:30:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,26,M,W,6,52,W,M,"North Main Street
"
217301,2013-11-17,9:15:00AM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,28,M,W,6,52,W,M,"Macs
"
217300,2013-11-17,9:15:00AM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,IV,Inspection Violation,28,M,W,6,52,W,M,"Mac's
"
217687,2013-11-17,10:35:00AM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,80,F,W,22,26,W,F,"East Street
"
217100,2013-11-17,11:30:00AM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,IV,Inspection Violation,23,M,W,22,26,W,F,"Williams Street
"
217103,2013-11-17,11:56:00AM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,IV,Inspection Violation,28,F,W,22,26,W,F,"Forest Street
"
217689,2013-11-17,12:07:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,50,F,W,24,29,W,M,"LIncoln Avenue
"
221377,2013-11-17,12:37:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,47,F,,24,29,W,M,"Dorr Drive
"
217116,2013-11-17,1:20:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,35,M,W,24,29,W,M,"River Street
"
217109,2013-11-17,1:20:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,35,M,W,24,29,W,M,"River Street
"
217691,2013-11-17,5:30:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,54,M,W,24,29,W,M,"Lincoln Avenue
"
218261,2013-11-17,1:00:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,49,M,W,48,47,W,M,"South Main Street
"
217087,2013-11-17,1:45:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,47,F,W,48,47,W,M,"Woodstock Avenue
"
217279,2013-11-18,1:40:00PM,Rutland City,5701,I,Investigatory Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,,,,F,W,22,26,W,F,"River Street
"
217285,2013-11-18,1:40:00PM,Rutland City,5701,I,Investigatory Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,44,F,W,22,26,W,F,"River Street
"
217281,2013-11-18,1:40:00PM,Rutland City,5701,I,Investigatory Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,44,F,W,22,26,W,F,"River Street
"
217277,2013-11-18,3:20:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,IV,Inspection Violation,30,F,W,22,26,W,F,"Meadow Streeet
"
217287,2013-11-18,4:40:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,IV,Inspection Violation,29,M,W,22,26,W,F,"Forest Street
"
217294,2013-11-18,4:40:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,29,M,W,22,26,W,F,"Forest Street
"
217275,2013-11-18,7:44:00AM,Rutland City,5701,E,Externally Generated Stop,SPC,Consent Search-Probable Cause,A,Arrest for Violation,C,Contraband/Evidence Found,MV,Moving Violation,36,F,W,22,26,W,F,"38 SHOPPING PLAZA RD
(41.430868, -81.392074)"
218241,2013-11-19,2:04:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,43,M,W,16,57,W,M,"North Main Street
"
218235,2013-11-19,2:20:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,44,F,U,16,57,W,M,"North Main Street
"
218233,2013-11-19,2:50:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,46,M,W,16,57,W,M,"North Main STreet
"
218202,2013-11-19,3:29:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,36,M,W,16,57,W,M,"North Main Street
"
218201,2013-11-19,3:40:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,21,M,W,16,57,W,M,"North Main Street
"
218200,2013-11-20,6:55:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,31,M,W,6,52,W,M,"Columbian Avenue
"
218183,2013-11-20,11:25:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,NC,No Contraband/Evidence Found,,,43,F,W,16,57,W,M,"North Main Street
"
218243,2013-11-20,11:35:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,54,F,W,16,57,W,M,"North Main Street
"
218245,2013-11-20,12:12:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,21,M,W,16,57,W,M,"North Main Street
"
218247,2013-11-20,12:40:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,28,F,W,16,57,W,M,"North Main Street
"
218248,2013-11-20,1:00:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,23,F,W,16,57,W,M,"North Main Street
"
218252,2013-11-20,1:35:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,60,M,W,16,57,W,M,"North Main Street
"
218189,2013-11-20,7:55:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,49,M,W,22,26,W,F,"Cleveland Avenue
"
219016,2013-11-20,9:04:00AM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,IV,Inspection Violation,35,F,W,22,26,W,F,"Jackson Avenue
"
218267,2013-11-20,10:00:00AM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,IV,Inspection Violation,46,M,W,22,26,W,F,"Maple Street
"
219018,2013-11-20,11:35:00AM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,IV,Inspection Violation,22,F,W,22,26,W,F,"Granger Street
"
219021,2013-11-20,11:48:00AM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,IV,Inspection Violation,42,M,W,22,26,W,F,"Granger Street
"
218191,2013-11-20,1:25:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,80,M,W,22,26,W,F,"Hickory Street
"
218257,2013-11-21,5:30:00AM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,37,M,W,6,52,W,M,"South Main Street
"
218188,2013-11-21,1:30:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,58,M,W,22,26,W,F,"Park Street
"
218182,2013-11-21,2:50:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,40,M,W,24,29,W,M,"Church Street
"
